No	TMNo	EnNo	Name		GMNo	Mode	IN/OUT	Antipass	DateTime
22061	1	424	          	1	1	 	0	07-31-2017  07:03:43PM
22062	1	376	          	1	1	 	0	07-31-2017  07:06:16PM
22063	1	416	          	1	1	 	0	07-31-2017  07:09:18PM
22064	1	419	          	1	1	 	0	07-31-2017  07:09:25PM
22065	1	419	          	1	1	 	0	07-31-2017  07:09:26PM
22066	1	405	          	1	1	 	0	07-31-2017  07:10:22PM
22067	1	421	          	1	1	 	0	07-31-2017  07:15:02PM
22068	1	370	          	1	1	 	0	07-31-2017  07:18:07PM
22069	1	393	          	1	3	 	0	07-31-2017  07:18:35PM
22070	1	403	          	1	1	 	0	07-31-2017  07:19:45PM
22071	1	403	          	1	1	 	0	07-31-2017  07:19:46PM
22072	1	368	          	1	1	 	0	07-31-2017  07:33:09PM
22073	1	384	          	1	1	 	0	07-31-2017  07:33:21PM
22074	1	420	          	1	1	 	0	07-31-2017  07:36:50PM
22075	1	395	          	1	1	 	0	07-31-2017  07:37:07PM
22076	1	422	          	1	1	 	0	07-31-2017  07:37:16PM
22077	1	351	          	1	1	 	0	07-31-2017  07:37:36PM
22078	1	351	          	1	1	 	0	07-31-2017  07:37:37PM
22079	1	357	          	1	1	 	0	07-31-2017  07:37:39PM
22080	1	357	          	1	1	 	0	07-31-2017  07:37:40PM
22081	1	391	          	1	1	 	0	07-31-2017  07:38:18PM
22082	1	397	          	1	1	 	0	07-31-2017  07:38:51PM
22083	1	394	          	1	1	 	0	07-31-2017  07:39:25PM
22084	1	406	          	1	1	 	0	07-31-2017  07:39:37PM
22085	1	320	          	1	1	 	0	07-31-2017  07:39:45PM
22086	1	320	          	1	1	 	0	07-31-2017  07:39:46PM
22087	1	320	          	1	1	 	0	07-31-2017  07:39:47PM
22088	1	320	          	1	1	 	0	07-31-2017  07:39:48PM
22089	1	320	          	1	1	 	0	07-31-2017  07:39:49PM
22090	1	320	          	1	1	 	0	07-31-2017  07:39:53PM
22091	1	399	          	1	1	 	0	07-31-2017  07:40:04PM
22092	1	399	          	1	1	 	0	07-31-2017  07:40:05PM
22093	1	288	          	1	1	 	0	07-31-2017  07:43:39PM
22094	1	288	          	1	1	 	0	07-31-2017  07:43:41PM
22095	1	288	          	1	1	 	0	07-31-2017  07:43:42PM
22096	1	288	          	1	1	 	0	07-31-2017  07:43:43PM
22097	1	288	          	1	1	 	0	07-31-2017  07:43:44PM
22098	1	288	          	1	1	 	0	07-31-2017  07:43:44PM
22099	1	288	          	1	1	 	0	07-31-2017  07:43:45PM
22100	1	288	          	1	1	 	0	07-31-2017  07:43:46PM
22101	1	288	          	1	1	 	0	07-31-2017  07:43:47PM
22102	1	313	          	1	1	 	0	07-31-2017  07:43:51PM
22103	1	320	          	1	1	 	0	07-31-2017  07:44:03PM
22104	1	386	          	1	1	 	0	07-31-2017  07:44:11PM
22105	1	386	          	1	1	 	0	07-31-2017  07:44:11PM
22106	1	415	          	1	1	 	0	07-31-2017  07:44:14PM
22107	1	415	          	1	1	 	0	07-31-2017  07:44:16PM
22108	1	415	          	1	1	 	0	08-01-2017  08:57:47AM
22109	1	415	          	1	1	 	0	08-01-2017  08:57:49AM
22110	1	420	          	1	1	 	0	08-01-2017  09:07:03AM
22111	1	421	          	1	1	 	0	08-01-2017  09:22:14AM
22112	1	425	          	1	1	 	0	08-01-2017  09:27:18AM
22113	1	387	          	1	1	 	0	08-01-2017  09:29:37AM
22114	1	416	          	1	1	 	0	08-01-2017  09:31:59AM
22115	1	363	          	1	1	 	0	08-01-2017  09:35:12AM
22116	1	370	          	1	1	 	0	08-01-2017  09:36:36AM
22117	1	419	          	1	1	 	0	08-01-2017  09:50:16AM
22118	1	405	          	1	1	 	0	08-01-2017  09:55:06AM
22119	1	424	          	1	1	 	0	08-01-2017  09:56:26AM
22120	1	384	          	1	1	 	0	08-01-2017  10:03:29AM
22121	1	403	          	1	1	 	0	08-01-2017  10:11:40AM
22122	1	394	          	1	1	 	0	08-01-2017  10:15:57AM
22123	1	393	          	1	3	 	0	08-01-2017  10:15:58AM
22124	1	377	          	1	1	 	0	08-01-2017  10:19:37AM
22125	1	368	          	1	1	 	0	08-01-2017  10:26:30AM
22126	1	368	          	1	1	 	0	08-01-2017  10:26:32AM
22127	1	391	          	1	1	 	0	08-01-2017  10:26:36AM
22128	1	320	          	1	1	 	0	08-01-2017  10:26:39AM
22129	1	313	          	1	1	 	0	08-01-2017  10:33:48AM
22130	1	386	          	1	1	 	0	08-01-2017  10:36:59AM
22131	1	386	          	1	1	 	0	08-01-2017  10:37:00AM
22132	1	397	          	1	1	 	0	08-01-2017  10:37:02AM
22133	1	397	          	1	1	 	0	08-01-2017  10:37:03AM
22134	1	399	          	1	1	 	0	08-01-2017  10:37:33AM
22135	1	399	          	1	1	 	0	08-01-2017  10:37:35AM
22136	1	399	          	1	1	 	0	08-01-2017  10:37:36AM
22137	1	351	          	1	1	 	0	08-01-2017  10:42:13AM
22138	1	351	          	1	1	 	0	08-01-2017  10:42:14AM
22139	1	357	          	1	1	 	0	08-01-2017  10:43:26AM
22140	1	288	          	1	1	 	0	08-01-2017  10:44:27AM
22141	1	406	          	1	1	 	0	08-01-2017  10:44:35AM
22142	1	395	          	1	1	 	0	08-01-2017  10:44:58AM
22143	1	422	          	1	1	 	0	08-01-2017  10:45:04AM
22108	1	415	          	1	1	 	0	08-01-2017  08:57:47AM
22109	1	415	          	1	1	 	0	08-01-2017  08:57:49AM
22110	1	420	          	1	1	 	0	08-01-2017  09:07:03AM
22111	1	421	          	1	1	 	0	08-01-2017  09:22:14AM
22112	1	425	          	1	1	 	0	08-01-2017  09:27:18AM
22113	1	387	          	1	1	 	0	08-01-2017  09:29:37AM
22114	1	416	          	1	1	 	0	08-01-2017  09:31:59AM
22115	1	363	          	1	1	 	0	08-01-2017  09:35:12AM
22116	1	370	          	1	1	 	0	08-01-2017  09:36:36AM
22117	1	419	          	1	1	 	0	08-01-2017  09:50:16AM
22118	1	405	          	1	1	 	0	08-01-2017  09:55:06AM
22119	1	424	          	1	1	 	0	08-01-2017  09:56:26AM
22120	1	384	          	1	1	 	0	08-01-2017  10:03:29AM
22121	1	403	          	1	1	 	0	08-01-2017  10:11:40AM
22122	1	394	          	1	1	 	0	08-01-2017  10:15:57AM
22123	1	393	          	1	3	 	0	08-01-2017  10:15:58AM
22124	1	377	          	1	1	 	0	08-01-2017  10:19:37AM
22125	1	368	          	1	1	 	0	08-01-2017  10:26:30AM
22126	1	368	          	1	1	 	0	08-01-2017  10:26:32AM
22127	1	391	          	1	1	 	0	08-01-2017  10:26:36AM
22128	1	320	          	1	1	 	0	08-01-2017  10:26:39AM
22129	1	313	          	1	1	 	0	08-01-2017  10:33:48AM
22130	1	386	          	1	1	 	0	08-01-2017  10:36:59AM
22131	1	386	          	1	1	 	0	08-01-2017  10:37:00AM
22132	1	397	          	1	1	 	0	08-01-2017  10:37:02AM
22133	1	397	          	1	1	 	0	08-01-2017  10:37:03AM
22134	1	399	          	1	1	 	0	08-01-2017  10:37:33AM
22135	1	399	          	1	1	 	0	08-01-2017  10:37:35AM
22136	1	399	          	1	1	 	0	08-01-2017  10:37:36AM
22137	1	351	          	1	1	 	0	08-01-2017  10:42:13AM
22138	1	351	          	1	1	 	0	08-01-2017  10:42:14AM
22139	1	357	          	1	1	 	0	08-01-2017  10:43:26AM
22140	1	288	          	1	1	 	0	08-01-2017  10:44:27AM
22141	1	406	          	1	1	 	0	08-01-2017  10:44:35AM
22142	1	395	          	1	1	 	0	08-01-2017  10:44:58AM
22143	1	422	          	1	1	 	0	08-01-2017  10:45:04AM
22144	1	423	          	1	1	 	0	08-01-2017  11:39:51AM
22145	1	320	          	1	1	 	0	08-01-2017  01:31:25PM
22146	1	423	          	1	1	 	0	08-01-2017  06:24:14PM
22147	1	417	          	1	1	 	0	08-01-2017  06:37:12PM
22148	1	363	          	1	1	 	0	08-01-2017  06:38:41PM
22149	1	370	          	1	1	 	0	08-01-2017  06:41:52PM
22150	1	425	          	1	1	 	0	08-01-2017  06:44:39PM
22151	1	425	          	1	1	 	0	08-01-2017  06:44:40PM
22152	1	419	          	1	1	 	0	08-01-2017  06:49:24PM
22153	1	416	          	1	1	 	0	08-01-2017  06:53:49PM
22154	1	405	          	1	1	 	0	08-01-2017  06:55:47PM
22155	1	424	          	1	1	 	0	08-01-2017  07:02:11PM
22156	1	424	          	1	1	 	0	08-01-2017  07:02:11PM
22157	1	384	          	1	1	 	0	08-01-2017  07:11:10PM
22158	1	421	          	1	1	 	0	08-01-2017  07:14:02PM
22159	1	377	          	1	1	 	0	08-01-2017  07:24:37PM
22160	1	403	          	1	1	 	0	08-01-2017  07:25:38PM
22161	1	368	          	1	1	 	0	08-01-2017  07:30:33PM
22162	1	386	          	1	1	 	0	08-01-2017  07:31:56PM
22163	1	386	          	1	1	 	0	08-01-2017  07:31:58PM
22164	1	391	          	1	1	 	0	08-01-2017  07:34:15PM
22165	1	393	          	1	3	 	0	08-01-2017  07:34:20PM
22166	1	397	          	1	1	 	0	08-01-2017  07:34:25PM
22167	1	288	          	1	1	 	0	08-01-2017  07:34:56PM
22168	1	313	          	1	1	 	0	08-01-2017  07:34:59PM
22169	1	394	          	1	1	 	0	08-01-2017  07:35:03PM
22170	1	399	          	1	1	 	0	08-01-2017  07:35:05PM
22171	1	399	          	1	1	 	0	08-01-2017  07:35:10PM
22172	1	406	          	1	1	 	0	08-01-2017  07:35:15PM
22173	1	351	          	1	1	 	0	08-01-2017  07:36:35PM
22174	1	351	          	1	1	 	0	08-01-2017  07:36:36PM
22175	1	357	          	1	1	 	0	08-01-2017  07:36:39PM
22176	1	357	          	1	1	 	0	08-01-2017  07:36:40PM
22177	1	395	          	1	1	 	0	08-01-2017  07:36:41PM
22178	1	395	          	1	1	 	0	08-01-2017  07:36:45PM
22179	1	422	          	1	1	 	0	08-01-2017  07:37:02PM
22180	1	422	          	1	1	 	0	08-01-2017  07:37:03PM
22181	1	415	          	1	1	 	0	08-01-2017  07:39:38PM
22182	1	415	          	1	1	 	0	08-01-2017  07:39:39PM
22183	1	420	          	1	1	 	0	08-01-2017  07:39:43PM
22184	1	415	          	1	1	 	0	08-02-2017  09:13:46AM
22185	1	415	          	1	1	 	0	08-02-2017  09:13:49AM
22186	1	420	          	1	1	 	0	08-02-2017  09:13:53AM
22187	1	421	          	1	1	 	0	08-02-2017  09:23:58AM
22188	1	425	          	1	1	 	0	08-02-2017  09:29:08AM
22189	1	425	          	1	1	 	0	08-02-2017  09:29:09AM
22190	1	363	          	1	1	 	0	08-02-2017  09:32:08AM
22191	1	419	          	1	1	 	0	08-02-2017  09:35:31AM
22192	1	419	          	1	1	 	0	08-02-2017  09:35:32AM
22193	1	417	          	1	1	 	0	08-02-2017  09:35:46AM
22194	1	424	          	1	1	 	0	08-02-2017  09:41:28AM
22195	1	387	          	1	1	 	0	08-02-2017  09:46:40AM
22196	1	416	          	1	1	 	0	08-02-2017  09:47:15AM
22197	1	405	          	1	1	 	0	08-02-2017  09:56:30AM
22198	1	393	          	1	3	 	0	08-02-2017  10:09:02AM
22199	1	370	          	1	1	 	0	08-02-2017  10:05:35AM
22200	1	384	          	1	1	 	0	08-02-2017  10:13:25AM
22201	1	403	          	1	1	 	0	08-02-2017  10:16:06AM
22202	1	377	          	1	1	 	0	08-02-2017  10:19:28AM
22203	1	320	          	1	1	 	0	08-02-2017  10:23:52AM
22204	1	391	          	1	1	 	0	08-02-2017  10:26:22AM
22205	1	368	          	1	1	 	0	08-02-2017  10:26:44AM
22206	1	313	          	1	1	 	0	08-02-2017  10:28:17AM
22207	1	386	          	1	1	 	0	08-02-2017  10:30:55AM
22208	1	386	          	1	1	 	0	08-02-2017  10:30:57AM
22209	1	394	          	1	1	 	0	08-02-2017  10:32:38AM
22210	1	399	          	1	1	 	0	08-02-2017  10:32:42AM
22211	1	399	          	1	1	 	0	08-02-2017  10:32:43AM
22212	1	406	          	1	1	 	0	08-02-2017  10:35:30AM
22213	1	397	          	1	1	 	0	08-02-2017  10:37:59AM
22214	1	357	          	1	1	 	0	08-02-2017  10:40:20AM
22215	1	288	          	1	1	 	0	08-02-2017  10:42:05AM
22216	1	376	          	1	1	 	0	08-02-2017  10:46:07AM
22217	1	395	          	1	1	 	0	08-02-2017  10:50:59AM
22218	1	422	          	1	1	 	0	08-02-2017  10:51:06AM
22184	1	415	          	1	1	 	0	08-02-2017  09:13:46AM
22185	1	415	          	1	1	 	0	08-02-2017  09:13:49AM
22186	1	420	          	1	1	 	0	08-02-2017  09:13:53AM
22187	1	421	          	1	1	 	0	08-02-2017  09:23:58AM
22188	1	425	          	1	1	 	0	08-02-2017  09:29:08AM
22189	1	425	          	1	1	 	0	08-02-2017  09:29:09AM
22190	1	363	          	1	1	 	0	08-02-2017  09:32:08AM
22191	1	419	          	1	1	 	0	08-02-2017  09:35:31AM
22192	1	419	          	1	1	 	0	08-02-2017  09:35:32AM
22193	1	417	          	1	1	 	0	08-02-2017  09:35:46AM
22194	1	424	          	1	1	 	0	08-02-2017  09:41:28AM
22195	1	387	          	1	1	 	0	08-02-2017  09:46:40AM
22196	1	416	          	1	1	 	0	08-02-2017  09:47:15AM
22197	1	405	          	1	1	 	0	08-02-2017  09:56:30AM
22198	1	393	          	1	3	 	0	08-02-2017  10:09:02AM
22199	1	370	          	1	1	 	0	08-02-2017  10:10:35AM
22200	1	384	          	1	1	 	0	08-02-2017  10:13:25AM
22201	1	403	          	1	1	 	0	08-02-2017  10:16:06AM
22202	1	377	          	1	1	 	0	08-02-2017  10:19:28AM
22203	1	320	          	1	1	 	0	08-02-2017  10:23:52AM
22204	1	391	          	1	1	 	0	08-02-2017  10:26:22AM
22205	1	368	          	1	1	 	0	08-02-2017  10:26:44AM
22206	1	313	          	1	1	 	0	08-02-2017  10:28:17AM
22207	1	386	          	1	1	 	0	08-02-2017  10:30:55AM
22208	1	386	          	1	1	 	0	08-02-2017  10:30:57AM
22209	1	394	          	1	1	 	0	08-02-2017  10:32:38AM
22210	1	399	          	1	1	 	0	08-02-2017  10:32:42AM
22211	1	399	          	1	1	 	0	08-02-2017  10:32:43AM
22212	1	406	          	1	1	 	0	08-02-2017  10:35:30AM
22213	1	397	          	1	1	 	0	08-02-2017  10:37:59AM
22214	1	357	          	1	1	 	0	08-02-2017  10:40:20AM
22215	1	288	          	1	1	 	0	08-02-2017  10:42:05AM
22216	1	376	          	1	1	 	0	08-02-2017  10:46:07AM
22217	1	395	          	1	1	 	0	08-02-2017  10:50:59AM
22218	1	422	          	1	1	 	0	08-02-2017  10:51:06AM
22219	1	376	          	1	1	 	0	08-02-2017  01:26:51PM
22220	1	417	          	1	1	 	0	08-02-2017  06:30:48PM
22221	1	419	          	1	1	 	0	08-02-2017  06:33:09PM
22222	1	363	          	1	1	 	0	08-02-2017  06:35:24PM
22223	1	405	          	1	1	 	0	08-02-2017  06:37:32PM
22224	1	425	          	1	1	 	0	08-02-2017  06:38:24PM
22225	1	425	          	1	1	 	0	08-02-2017  06:38:25PM
22226	1	416	          	1	1	 	0	08-02-2017  06:40:19PM
22227	1	387	          	1	1	 	0	08-02-2017  06:42:14PM
22228	1	387	          	1	1	 	0	08-02-2017  06:43:18PM
22229	1	424	          	1	1	 	0	08-02-2017  06:47:24PM
22230	1	424	          	1	1	 	0	08-02-2017  06:47:24PM
22231	1	370	          	1	1	 	0	08-02-2017  07:04:25PM
22232	1	421	          	1	1	 	0	08-02-2017  07:13:49PM
22233	1	384	          	1	1	 	0	08-02-2017  07:20:11PM
22234	1	377	          	1	1	 	0	08-02-2017  07:20:26PM
22235	1	403	          	1	1	 	0	08-02-2017  07:31:51PM
22236	1	403	          	1	1	 	0	08-02-2017  07:31:52PM
22237	1	397	          	1	1	 	0	08-02-2017  07:36:31PM
22238	1	397	          	1	1	 	0	08-02-2017  07:36:33PM
22239	1	391	          	1	1	 	0	08-02-2017  07:36:35PM
22240	1	393	          	1	3	 	0	08-02-2017  07:36:38PM
22241	1	320	          	1	1	 	0	08-02-2017  07:38:18PM
22242	1	320	          	1	1	 	0	08-02-2017  07:38:19PM
22243	1	320	          	1	1	 	0	08-02-2017  07:38:20PM
22244	1	320	          	1	1	 	0	08-02-2017  07:38:21PM
22245	1	320	          	1	1	 	0	08-02-2017  07:39:16PM
22246	1	313	          	1	1	 	0	08-02-2017  07:39:18PM
22247	1	288	          	1	1	 	0	08-02-2017  07:39:21PM
22248	1	288	          	1	1	 	0	08-02-2017  07:39:22PM
22249	1	422	          	1	1	 	0	08-02-2017  07:46:57PM
22250	1	395	          	1	1	 	0	08-02-2017  07:46:59PM
22251	1	357	          	1	1	 	0	08-02-2017  07:48:59PM
22252	1	357	          	1	1	 	0	08-02-2017  07:49:00PM
22253	1	357	          	1	1	 	0	08-02-2017  07:49:01PM
22254	1	386	          	1	1	 	0	08-02-2017  07:49:08PM
22255	1	386	          	1	1	 	0	08-02-2017  07:49:09PM
22256	1	394	          	1	1	 	0	08-02-2017  07:49:15PM
22257	1	368	          	1	1	 	0	08-02-2017  07:49:47PM
22258	1	406	          	1	1	 	0	08-02-2017  07:49:57PM
22259	1	406	          	1	1	 	0	08-02-2017  07:49:58PM
22260	1	399	          	1	1	 	0	08-02-2017  07:50:02PM
22261	1	399	          	1	1	 	0	08-02-2017  07:50:07PM
22262	1	399	          	1	1	 	0	08-02-2017  07:50:08PM
22263	1	415	          	1	1	 	0	08-02-2017  07:50:12PM
22264	1	415	          	1	1	 	0	08-02-2017  07:50:14PM
22265	1	420	          	1	1	 	0	08-02-2017  07:50:17PM
22266	1	420	          	1	1	 	0	08-03-2017  09:06:10AM
22267	1	415	          	1	1	 	0	08-03-2017  09:06:17AM
22268	1	415	          	1	1	 	0	08-03-2017  09:06:18AM
22269	1	417	          	1	1	 	0	08-03-2017  09:30:47AM
22270	1	363	          	1	1	 	0	08-03-2017  09:32:44AM
22271	1	425	          	1	1	 	0	08-03-2017  09:33:36AM
22272	1	425	          	1	1	 	0	08-03-2017  09:33:37AM
22273	1	416	          	1	1	 	0	08-03-2017  09:37:29AM
22274	1	387	          	1	1	 	0	08-03-2017  09:43:35AM
22275	1	421	          	1	1	 	0	08-03-2017  09:44:22AM
22276	1	424	          	1	1	 	0	08-03-2017  09:45:17AM
22277	1	424	          	1	1	 	0	08-03-2017  09:45:18AM
22278	1	419	          	1	1	 	0	08-03-2017  09:50:16AM
22279	1	405	          	1	1	 	0	08-03-2017  09:52:58AM
22280	1	393	          	1	3	 	0	08-03-2017  09:55:28AM
22281	1	384	          	1	1	 	0	08-03-2017  10:04:32AM
22282	1	403	          	1	1	 	0	08-03-2017  10:12:21AM
22283	1	394	          	1	1	 	0	08-03-2017  10:23:22AM
22284	1	399	          	1	1	 	0	08-03-2017  10:23:28AM
22285	1	399	          	1	1	 	0	08-03-2017  10:23:29AM
22286	1	368	          	1	1	 	0	08-03-2017  10:26:56AM
22287	1	395	          	1	1	 	0	08-03-2017  10:27:29AM
22288	1	422	          	1	1	 	0	08-03-2017  10:27:37AM
22289	1	377	          	1	1	 	0	08-03-2017  10:30:25AM
22290	1	288	          	1	1	 	0	08-03-2017  10:36:19AM
22291	1	351	          	1	1	 	0	08-03-2017  10:36:54AM
22292	1	351	          	1	1	 	0	08-03-2017  10:36:55AM
22293	1	320	          	1	1	 	0	08-03-2017  10:37:09AM
22294	1	406	          	1	1	 	0	08-03-2017  10:38:56AM
22295	1	370	          	1	1	 	0	08-03-2017  10:35:56AM
22296	1	391	          	1	1	 	0	08-03-2017  10:40:13AM
22297	1	397	          	1	1	 	0	08-03-2017  10:43:10AM
22298	1	357	          	1	1	 	0	08-03-2017  10:54:56AM
22266	1	420	          	1	1	 	0	08-03-2017  09:06:10AM
22267	1	415	          	1	1	 	0	08-03-2017  09:06:17AM
22268	1	415	          	1	1	 	0	08-03-2017  09:06:18AM
22269	1	417	          	1	1	 	0	08-03-2017  09:30:47AM
22270	1	363	          	1	1	 	0	08-03-2017  09:32:44AM
22271	1	425	          	1	1	 	0	08-03-2017  09:33:36AM
22272	1	425	          	1	1	 	0	08-03-2017  09:33:37AM
22273	1	416	          	1	1	 	0	08-03-2017  09:37:29AM
22274	1	387	          	1	1	 	0	08-03-2017  09:43:35AM
22275	1	421	          	1	1	 	0	08-03-2017  09:44:22AM
22276	1	424	          	1	1	 	0	08-03-2017  09:45:17AM
22277	1	424	          	1	1	 	0	08-03-2017  09:45:18AM
22278	1	419	          	1	1	 	0	08-03-2017  09:50:16AM
22279	1	405	          	1	1	 	0	08-03-2017  09:52:58AM
22280	1	393	          	1	3	 	0	08-03-2017  09:55:28AM
22281	1	384	          	1	1	 	0	08-03-2017  10:04:32AM
22282	1	403	          	1	1	 	0	08-03-2017  10:12:21AM
22283	1	394	          	1	1	 	0	08-03-2017  10:23:22AM
22284	1	399	          	1	1	 	0	08-03-2017  10:23:28AM
22285	1	399	          	1	1	 	0	08-03-2017  10:23:29AM
22286	1	368	          	1	1	 	0	08-03-2017  10:26:56AM
22287	1	395	          	1	1	 	0	08-03-2017  10:27:29AM
22288	1	422	          	1	1	 	0	08-03-2017  10:27:37AM
22289	1	377	          	1	1	 	0	08-03-2017  10:30:25AM
22290	1	288	          	1	1	 	0	08-03-2017  10:36:19AM
22291	1	351	          	1	1	 	0	08-03-2017  10:36:54AM
22292	1	351	          	1	1	 	0	08-03-2017  10:36:55AM
22293	1	320	          	1	1	 	0	08-03-2017  10:37:09AM
22294	1	406	          	1	1	 	0	08-03-2017  10:38:56AM
22295	1	370	          	1	1	 	0	08-03-2017  10:39:56AM
22296	1	391	          	1	1	 	0	08-03-2017  10:40:13AM
22297	1	397	          	1	1	 	0	08-03-2017  10:43:10AM
22298	1	357	          	1	1	 	0	08-03-2017  10:54:56AM
22299	1	405	          	1	1	 	0	08-03-2017  01:20:58PM
22300	1	417	          	1	1	 	0	08-03-2017  06:36:10PM
22301	1	416	          	1	1	 	0	08-03-2017  06:42:23PM
22302	1	370	          	1	1	 	0	08-03-2017  06:47:02PM
22303	1	425	          	1	1	 	0	08-03-2017  06:48:42PM
22304	1	363	          	1	1	 	0	08-03-2017  06:49:44PM
22305	1	387	          	1	1	 	0	08-03-2017  06:50:06PM
22306	1	419	          	1	1	 	0	08-03-2017  06:50:16PM
22307	1	424	          	1	1	 	0	08-03-2017  06:50:41PM
22308	1	384	          	1	1	 	0	08-03-2017  07:04:38PM
22309	1	403	          	1	1	 	0	08-03-2017  07:12:01PM
22310	1	403	          	1	1	 	0	08-03-2017  07:12:02PM
22311	1	421	          	1	1	 	0	08-03-2017  07:16:39PM
22312	1	394	          	1	1	 	0	08-03-2017  07:18:05PM
22313	1	399	          	1	1	 	0	08-03-2017  07:19:39PM
22314	1	399	          	1	1	 	0	08-03-2017  07:19:40PM
22315	1	406	          	1	1	 	0	08-03-2017  07:19:45PM
22316	1	377	          	1	1	 	0	08-03-2017  07:33:30PM
22317	1	351	          	1	1	 	0	08-03-2017  07:34:24PM
22318	1	351	          	1	1	 	0	08-03-2017  07:34:25PM
22319	1	391	          	1	1	 	0	08-03-2017  07:35:10PM
22320	1	393	          	1	3	 	0	08-03-2017  07:35:12PM
22321	1	397	          	1	1	 	0	08-03-2017  07:35:16PM
22322	1	320	          	1	1	 	0	08-03-2017  07:40:20PM
22323	1	320	          	1	1	 	0	08-03-2017  07:40:21PM
22324	1	320	          	1	1	 	0	08-03-2017  07:40:22PM
22325	1	320	          	1	1	 	0	08-03-2017  07:40:23PM
22326	1	320	          	1	1	 	0	08-03-2017  07:40:24PM
22327	1	320	          	1	1	 	0	08-03-2017  07:40:25PM
22328	1	320	          	1	1	 	0	08-03-2017  07:40:32PM
22329	1	313	          	1	1	 	0	08-03-2017  07:40:39PM
22330	1	313	          	1	1	 	0	08-03-2017  07:40:42PM
22331	1	288	          	1	1	 	0	08-03-2017  07:40:46PM
22332	1	288	          	1	1	 	0	08-03-2017  07:40:48PM
22333	1	395	          	1	1	 	0	08-03-2017  07:43:45PM
22334	1	422	          	1	1	 	0	08-03-2017  07:43:59PM
22335	1	386	          	1	1	 	0	08-03-2017  07:57:00PM
22336	1	386	          	1	1	 	0	08-03-2017  07:57:01PM
22337	1	357	          	1	1	 	0	08-03-2017  07:57:05PM
22338	1	368	          	1	1	 	0	08-03-2017  07:57:08PM
22339	1	415	          	1	1	 	0	08-03-2017  07:57:14PM
22340	1	415	          	1	1	 	0	08-03-2017  07:57:16PM
22341	1	420	          	1	1	 	0	08-03-2017  07:57:25PM
22342	1	415	          	1	1	 	0	08-04-2017  09:07:10AM
22343	1	415	          	1	1	 	0	08-04-2017  09:07:12AM
22344	1	420	          	1	1	 	0	08-04-2017  09:16:28AM
22345	1	387	          	1	1	 	0	08-04-2017  09:28:14AM
22346	1	425	          	1	1	 	0	08-04-2017  09:29:59AM
22347	1	425	          	1	1	 	0	08-04-2017  09:29:59AM
22348	1	421	          	1	1	 	0	08-04-2017  09:30:49AM
22349	1	417	          	1	1	 	0	08-04-2017  09:31:14AM
22350	1	424	          	1	1	 	0	08-04-2017  09:41:42AM
